8649;.1 MILES FROM KILDAIRE FARM RD (SR 1300);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2013-07-10 21:48:42+00:00;2013
8661;35 FEET FROM MADISON AVE;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2013-07-12 10:53:24+00:00;2013
8666;.2 MILES FROM US 1;COARSE ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-07-14 01:26:22+00:00;2013
8667;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-10 17:40:14+00:00;2013
8679;20 FEET FROM BUCK JONES RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-07-11 16:36:00+00:00;2013
8697;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-15 21:49:17+00:00;2013
8705;0.25 MILES FROM US 1 HWY;GROOVED CONCRETE;WET;DAWN;CLOUDY;2013-07-12 11:39:21+00:00;2013
8708;50 FEET FROM 214 CROSSROADS BLVD;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2013-07-12 14:53:00+00:00;2013
8718;.25 MILES FROM 109 SW MAYNARD RD  PVA;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-16 13:06:01+00:00;2013
8721;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-17 18:11:13+00:00;2013
8723;.4 MILES FROM HOLLY SPRINGS RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-17 13:28:19+00:00;2013
8724;100 FEET FROM BUCK JONES RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-15 20:00:35+00:00;2013
8730;0 FEET FROM WEST HILL DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-18 02:12:00+00:00;2013
8736;100 FEET FROM HOSPICE CIR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-07-12 21:21:32+00:00;2013
8741;120 FEET FROM US 64 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-18 13:00:11+00:00;2013
8742;400 FEET FROM 626 PONY CLUB CIR;SMOOTH ASPHALT;DRY;UNKNOWN;CLOUDY;2013-07-19 14:30:00+00:00;2013
8743;10 FEET FROM HIGHCROFT DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-07-19 15:00:00+00:00;2013
8744;.2 MILES FROM JONES FRANKLIN RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-19 11:44:52+00:00;2013
8746;240 FEET FROM PVA 1332 WICKLOW CT;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-17 17:31:59+00:00;2013
8751;100 FEET FROM WALNUT ST TO US 1 RAMP SB;COARSE ASPHALT;DRY;DUSK;CLEAR;2013-07-21 00:06:00+00:00;2013
8754;50 FEET FROM 205 S ACADEMY ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-19 19:40:31+00:00;2013
8757;300 FEET FROM JONES FRANKLIN RD (SR 5039);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-18 18:36:59+00:00;2013
8760;300 FEET FROM TEN TEN RD (SR 1010);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-19 20:49:40+00:00;2013
8773;110 FEET FROM US-1;CONCRETE;DRY;DAYLIGHT;CLEAR;2013-07-20 19:49:20+00:00;2013
8777;CARY;;;;CLOUDY;2013-07-22 18:48:46+00:00;2013
8778;280 FEET FROM 1500 GRANDE HARMONY PL;SMOOTH ASPHALT;UNKNOWN;UNKNOWN;CLOUDY;2013-07-22 13:45:53+00:00;2013
8780;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-20 16:56:00+00:00;2013
8783;300 FEET FROM GREEN HOPE SCHOOL RD - SR 1621;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-07-23 02:54:00+00:00;2013
8784;NEAR .62 MILES S OF S NC 55 HWY;;;;CLOUDY;2013-07-09 13:39:44+00:00;2013
8790;200 FEET FROM HUNTWOOD LN;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;CLOUDY;2013-07-22 02:34:00+00:00;2013
8792;0.1 MILES FROM N HARRISON AVE (SR 1652);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-07-22 04:10:00+00:00;2013
8793;.1 MILES FROM 683 CARY TOWNE BLVD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-22 06:24:52+00:00;2013
8794;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-22 20:49:27+00:00;2013
8795;0 FEET FROM RP 1011 (W CHATHAM ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-22 16:58:00+00:00;2013
8797;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-22 18:42:06+00:00;2013
8800;CARY;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-23 14:15:00+00:00;2013
8809;25 FEET FROM SW MAYNARD RD-SR 1415;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-23 19:52:19+00:00;2013
8813;450 FEET FROM PVA (2000 WALNUT ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-19 19:22:16+00:00;2013
8817;400 FEET FROM BEASLEY CT;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-07-25 02:37:00+00:00;2013
8831;50 FEET FROM DISARELI DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-26 16:47:00+00:00;2013
8835;55 FEET FROM 920 HIGH HOUSE RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-07-27 20:17:46+00:00;2013
8839;450 FEET FROM DAVIS DR SR# 1613;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-07-27 01:03:14+00:00;2013
8845;15 FEET FROM HIGH HOUSE RD (SR 1615);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-28 19:52:56+00:00;2013
8846;.25 MILES FROM 1297 BUCK JONES RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-28 21:10:07+00:00;2013
8858;.2 MILES FROM US 1;COARSE ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2013-07-28 03:40:00+00:00;2013
8859;80 FEET FROM 131 CROSSROADS BLVD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-07-28 22:08:50+00:00;2013
8861;150 FEET FROM 1607 WALNUT ST;COARSE ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-07-28 04:00:00+00:00;2013
8876;20 FEET FROM N HARRISON AV;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-08-01 02:30:00+00:00;2013
8882;140 FEET FROM WALDO ROOD BLVD SR# 1619;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2013-08-01 21:51:45+00:00;2013
8884;500 FEET FROM SE CARY PKWY (SR 3977);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-01 20:45:10+00:00;2013
8886;50 FEET FROM 1225 KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-08-02 17:24:59+00:00;2013
8889;200 FEET FROM DOWINGTON LN;SMOOTH ASPHALT;UNKNOWN;UNKNOWN;CLEAR;2013-08-02 18:13:22+00:00;2013
8890;200 FEET FROM 402 E PARK ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-03 23:03:11+00:00;2013
8891;64 FEET FROM ARBUCKLE LN;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-04 16:10:00+00:00;2013
8899;300 FEET FROM PVA (1200 CRESCENT GREEN);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-02 20:54:52+00:00;2013
8900;200 FEET FROM PVA OF 4000 LOUIS STEPHENS DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-03 16:42:00+00:00;2013
8904;167 FEET FROM KEMPWOOD DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-04 21:04:44+00:00;2013
8914;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-04 21:22:19+00:00;2013
8916;100 FEET FROM NC HWY 55;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2013-08-06 11:54:25+00:00;2013
8918;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2013-08-06 11:58:53+00:00;2013
8919;150 FEET FROM 518 E CHATHAM ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-08-06 15:05:00+00:00;2013
8925;001 MILES FROM (SR 3977) CARY PKWY;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2013-08-06 13:13:56+00:00;2013
8931;70 FEET FROM 5801 TRYON RD;GROOVED CONCRETE;DRY;DAYLIGHT;CLOUDY;2013-08-07 17:32:28+00:00;2013
8932;.25 MILES FROM SR1011 E. CHATHAM ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-08-07 11:22:16+00:00;2013
8933;250 FEET FROM KILDAIRE FARM RD (SR 1300);;;;CLOUDY;2013-08-07 19:50:05+00:00;2013
8936;150 FEET FROM N HARRISON AV;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-07 21:56:50+00:00;2013
8946;001 MILES FROM (SR3977) CARY PKWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-08 18:18:55+00:00;2013
8961;50 FEET FROM WALNUT ST;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-10 20:00:05+00:00;2013
8975;400 FEET FROM 1253 BUCK JONES RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-11 19:14:03+00:00;2013
8977;CARY;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-11 13:53:09+00:00;2013
8979;200 FEET FROM 100 W CANOPY OAK CT;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-12 15:09:00+00:00;2013
8986;200 FEET FROM 1020 BUCK JONES RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-12 16:31:00+00:00;2013
8987;10 FEET FROM NW MAYNARD RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-12 22:19:09+00:00;2013
8993;5 FEET FROM GOOD HOPE CHURCH RD  SR 1633;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-08-13 16:53:00+00:00;2013
8998;.25 MILES FROM 1225 CRESCENT GREEN;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-13 21:26:51+00:00;2013
8999;.10 MILES FROM GREEN LEVEL CHURCH RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-13 23:03:52+00:00;2013
9000;.10 MILES FROM CARPENTER FIRE STATION RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-08-13 23:03:52+00:00;2013
9007;.3 MILES FROM RP 1652 (N HARRISON AVE);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-12 20:42:32+00:00;2013
9019;250 FEET FROM PVA (1809 WALNUT ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-14 21:23:00+00:00;2013
9021;25 FEET FROM WALNUT ST(SR-1313);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-15 18:13:12+00:00;2013
9035;250 FEET FROM TRYON RD (SR#1009);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-08-17 01:28:10+00:00;2013
9046;.25 MILES FROM US 1;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-13 08:10:23+00:00;2013
9051;40 FEET FROM 1415;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2013-08-17 21:04:31+00:00;2013
9053;200 FEET FROM REED ST;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-08-19 00:49:44+00:00;2013
9057;300 FEET FROM SW CARY PKWY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2013-08-17 21:11:01+00:00;2013
9067;CARY;COARSE ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLOUDY;2013-08-20 11:14:09+00:00;2013
9072;60 FEET FROM STONEBANKS LOOP;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-11 17:33:55+00:00;2013
9079;150 FEET FROM LOUIS STEPHENS DR (SR 3122);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-08-21 01:41:11+00:00;2013
9091;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-08-21 03:29:00+00:00;2013
9092;0 FEET FROM NC 54 HWY (CHAPEL HILL RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-20 19:45:02+00:00;2013
9093;0 FEET FROM HIGH HOUSE RD (RP 1615);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-21 18:52:52+00:00;2013
9096;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-22 16:49:00+00:00;2013
9097;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-08-22 17:24:24+00:00;2013
9107;200 FEET FROM NC 55 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-14 19:17:19+00:00;2013
9109;.10 MILES FROM US 1 HWY (NORTH);CONCRETE;DRY;DAYLIGHT;CLEAR;2013-08-21 16:38:00+00:00;2013
9112;400 FEET FROM (1300)KILDAIRE FARM RD;;;;CLOUDY;2013-08-26 02:33:00+00:00;2013
9117;150 FEET FROM 10000 RESIDENT CIRCLE;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-20 17:12:27+00:00;2013
9126;300 FEET FROM N HARRISON AV (1652);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-08-24 09:16:52+00:00;2013
9135;400 FEET FROM 101 YMCA DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-20 12:01:28+00:00;2013
9139;345 FEET FROM WALNUT ST;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-24 13:42:30+00:00;2013
9142;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-26 10:47:08+00:00;2013
9165;.1 MILES FROM 1105 WALNUT ST(SR#1313);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-27 03:05:00+00:00;2013
9169;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-08-27 15:28:00+00:00;2013
9172;.1 MILES FROM 2370 WALNUT ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-22 18:55:50+00:00;2013
9175;25 FEET FROM 530 NEW WAVERLY PL;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-27 14:00:00+00:00;2013
9182;400 FEET FROM JONES FRANKLIN RD (SR 1319);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-15 20:54:55+00:00;2013
9183;100 FEET FROM SW CARY PKY 3977;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-27 17:50:19+00:00;2013
9187;0.02 MILES FROM CRESCENT GREEN;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-27 17:12:32+00:00;2013
9191;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-27 16:41:00+00:00;2013
9192;300 FEET FROM PVA (10300 HALESWORTH DR);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-27 20:46:48+00:00;2013
9205;250 FEET FROM REGENCY PARKWAY (SR #4067);;;;CLOUDY;2013-08-20 19:31:30+00:00;2013
9208;15 FEET FROM DAVIS GROVE CIR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-29 22:05:03+00:00;2013
9223;20 FEET FROM BUCK JONES RD (SR-1315);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-29 13:34:48+00:00;2013
9228;CARY;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-02 18:14:47+00:00;2013
9230;60 FEET FROM P.V.A. (1298 BUCK JONES RD);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-09-01 00:52:29+00:00;2013
9231;50 FEET FROM 267 MICHIGAN AVE;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-31 19:45:57+00:00;2013
9235;200 FEET FROM 1120 SE CARY PKWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-26 21:56:22+00:00;2013
9238;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-31 04:00:00+00:00;2013
9244;180 FEET FROM (SR 1313) WALNUT ST;SMOOTH ASPHALT;WET;DUSK;CLOUDY;2013-09-01 22:51:17+00:00;2013
9253;200 FEET FROM RP 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-08-28 19:02:32+00:00;2013
9255;0 FEET FROM SR 1006 (HIGH HOUSE RD);CONCRETE;DRY;DAYLIGHT;CLEAR;2013-08-30 04:48:00+00:00;2013
9256;300 FEET FROM DILLARD DR (SR#1349);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-08-30 00:55:32+00:00;2013
9258;.2 MILES FROM MEETING ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-08-30 19:43:01+00:00;2013
9276;10 FEET FROM MAYNARD CROSSING;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-05 00:04:49+00:00;2013
9279;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-04 01:53:56+00:00;2013
9281;200 FEET FROM 1012 TRINITY ROAD;GRAVEL;DRY;DAYLIGHT;CLEAR;2013-09-04 11:59:16+00:00;2013
9284;25 FEET FROM PVA (300 ASHVILLE AVE);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-04 21:03:03+00:00;2013
9290;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-05 21:52:21+00:00;2013
9296;300 FEET FROM 3655 SW CARY PKWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-05 15:52:00+00:00;2013
9303;150 FEET FROM RP 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2013-09-05 02:08:00+00:00;2013
9306;100 FEET FROM 102-B NEW WAVERLY PL (PVA);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-06 16:41:00+00:00;2013
9312;300 FEET FROM OVERCUP OAK LN;COARSE ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-09-06 18:59:55+00:00;2013
9313;250 FEET FROM TRAPPERS RUN DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-06 20:15:19+00:00;2013
9323;50 FEET FROM E CHATHAM ST (SR 1307);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-08 23:40:25+00:00;2013
9333;CARY;SMOOTH ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2013-09-09 06:42:59+00:00;2013
9335;.2 MILES FROM US 64 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-10 13:23:12+00:00;2013
9339;CARY;;;;CLOUDY;2013-09-05 19:17:24+00:00;2013
9340;250 FEET FROM E CHATHAM ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-10 21:05:59+00:00;2013
9345;.50 MILES FROM US 1;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-10 21:38:30+00:00;2013
9346;.25 MILES FROM 740 SE MAYNARD RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-02 21:25:45+00:00;2013
9348;100 FEET FROM 600 SAS CAMPUS DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-10 21:37:40+00:00;2013
9349;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-09-11 00:55:24+00:00;2013
9356;.13 MILES FROM HIGH HOUSE RD SR#1615;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-11 22:10:05+00:00;2013
9357;.25 MILES FROM REGENCY PKWY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-09-10 04:12:00+00:00;2013
9359;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-11 16:11:00+00:00;2013
9363;5 FEET FROM 55 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-12 16:04:00+00:00;2013
9367;.2 MILES FROM 1253 BUCK JONES RD (PVA);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-12 17:47:14+00:00;2013
9368;0 FEET FROM CHAPEL HILL RD;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-09-13 02:06:00+00:00;2013
9370;98 FEET FROM NW MAYNARD RD ( SR 3073 );SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-12 17:08:29+00:00;2013
9371;50 FEET FROM PVA 1225 KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-12 17:43:41+00:00;2013
9373;0 FEET FROM (SR 1315) BUCK JONES RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-13 12:51:25+00:00;2013
9375;0 FEET FROM CARY PKY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-13 15:46:00+00:00;2013
9377;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-09-06 04:00:00+00:00;2013
9380;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-13 16:29:00+00:00;2013
9382;210 FEET FROM 1151 TRYON VILLAGE DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-14 22:40:49+00:00;2013
9388;.2 MILES FROM KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-09-13 10:04:09+00:00;2013
9393;.3 MILES FROM US-1 S;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-15 21:23:59+00:00;2013
9403;30 FEET FROM WALNUT ST (SR1313);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-14 00:41:41+00:00;2013
9405;.5 MILES FROM US 1;GROOVED CONCRETE;DRY;DAYLIGHT;CLEAR;2013-09-13 21:12:36+00:00;2013
9408;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2013-09-16 12:44:15+00:00;2013
9415;.25 MILES FROM CHAPEL HILL RD (SR 3081);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-16 21:32:38+00:00;2013
9419;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-16 11:21:08+00:00;2013
9421;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-15 12:28:46+00:00;2013
9423;200 FEET FROM MIDDLE CREEK PARK AV;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-05 17:04:50+00:00;2013
9429;500 FEET FROM TRYON RD (SR 1009);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-18 00:20:18+00:00;2013
9431;.2 MILES FROM US 64 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-18 01:31:44+00:00;2013
9432;0 FEET FROM E CHATHAM ST;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-09-18 00:45:27+00:00;2013
9440;0 FEET FROM S HARRISON AVE;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-10 14:02:00+00:00;2013
9442;.26 MILES FROM SW CARY PKWY (SR-3977);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-18 20:29:40+00:00;2013
9451;200 FEET FROM STOWAGE DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-09-19 15:51:00+00:00;2013
9452;300 FEET FROM EVANS RD;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-09-19 00:51:53+00:00;2013
9460;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2013-09-20 11:50:51+00:00;2013
9462;CARY;;;;CLOUDY;2013-09-20 14:39:00+00:00;2013
9465;120 FEET FROM W CHATHAM ST;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-22 18:16:35+00:00;2013
9475;15 FEET FROM 4908 NELSON RD;COARSE ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-09-20 20:46:31+00:00;2013
9480;250 FEET FROM PVA (340 CROSSROADS BLVD);SMOOTH ASPHALT;DRY;DUSK;CLEAR;2013-09-20 23:06:12+00:00;2013
9484;.25 MILES FROM PVA 2370 WALNUT ST;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2013-09-21 22:00:06+00:00;2013
9490;50 FEET FROM 201 W. CHATHAM ST.;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2013-09-20 22:00:27+00:00;2013
9498;.25 MILES FROM 1253 NW MAYNARD (SR 3073);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-20 23:18:45+00:00;2013
9504;.02 MILES FROM CHAPEL HILL RD (NC-54);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-24 14:11:00+00:00;2013
9526;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-09-26 14:37:00+00:00;2013
6517;73 FEET FROM LOCHWOOD WEST DR;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2013-01-01 23:57:55+00:00;2013
6518;150 FEET FROM NC 55 HWY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2013-01-02 12:13:45+00:00;2013
6520;5 FEET FROM TRYON RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-01-02 17:59:00+00:00;2013
6527;1000 FEET FROM TRINITY RD;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2013-01-02 12:58:43+00:00;2013
6530;25 FEET FROM WALNUT ST;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2013-01-01 19:11:29+00:00;2013
6533;150 FEET FROM 2500 CARPENTER UPCHURCH RD;COARSE ASPHALT;DRY;DAYLIGHT;CLOUDY;2013-01-03 16:59:00+00:00;2013
6535;.1875 MILES FROM NC 55 HWY;SMOOTH ASPHALT;DRY;DAWN;CLEAR;2013-01-04 11:45:58+00:00;2013
6545;300 FEET FROM 5016 COMMONS HILL DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-01-04 19:38:03+00:00;2013
6547;0 FEET FROM HARRISON AV;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2013-01-04 22:17:44+00:00;2013
